## Supplementary data to Jordi Pereira, Marcus Ritt, and Oscar C. Vásquez. A memetic algorithm for the cost-oriented robotic assembly line balancing problem. 2018. (doi:10.1016/j.cor.2018.07.001)
## Experiments presented in Table 7.
##
## Columms:
## inst: name of the instance.
## rho: time-cost correlation.
## costf: cost factor \sigma.
## type: type of the algorithm.
## vbest: value of best solution.
## mbest: number of machines in best solution.
## timetobest: time to find best solution.
## bkv: best known solution value for this instance.
## lb: best known lower bound for this instance.
## brd: relative deviation of the best known value from the lower bound.
## rd: relative deviation of the best found value from the lower bound.
##
"inst" "rho" "costf" "type" "vbest" "mbest" "timetobest" "bkv" "lb" "brd" "rd"
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 4 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "ga" 26227 14 412 25903 25516.540247678 1.51454604962422 2.78431066839727
"089_012_lutz3" 0.8 0.33 "rl" 26052 14 261 25903 25516.540247678 1.51454604962422 2.09848101319578
"089_012_lutz3" 0.8 0.33 "rl" 25994 14 262 25903 25516.540247678 1.51454604962422 1.871177470329
"089_012_lutz3" 0.8 0.33 "rs" 26787 14 475 25903 25516.540247678 1.51454604962422 4.97896556504204
"089_012_lutz3" 0.8 0.33 "ma" 25997 14 221 25903 25516.540247678 1.51454604962422 1.88293455013245
"089_012_lutz3" 0.8 0.33 "ma" 25997 14 8 25903 25516.540247678 1.51454604962422 1.88293455013245
"089_012_lutz3" 0.8 0.33 "rl" 25911 14 81 25903 25516.540247678 1.51454604962422 1.54589826243343
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 54 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "ma" 25997 14 4 25903 25516.540247678 1.51454604962422 1.88293455013245
"089_012_lutz3" 0.8 0.33 "ga" 26502 14 1 25903 25516.540247678 1.51454604962422 3.8620429837139
"089_012_lutz3" 0.8 0.33 "ga" 26152 14 45 25903 25516.540247678 1.51454604962422 2.49038367331091
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 49 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 18 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "rl" 26020 14 463 25903 25516.540247678 1.51454604962422 1.97307216195893
"089_012_lutz3" 0.8 0.33 "rs" 26762 14 588 25903 25516.540247678 1.51454604962422 4.88098990001326
"089_012_lutz3" 0.8 0.33 "ga" 26460 14 0 25903 25516.540247678 1.51454604962422 3.69744386646554
"089_012_lutz3" 0.8 0.33 "ga" 26216 14 10 25903 25516.540247678 1.51454604962422 2.7412013757846
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 162 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "rl" 26012 14 48 25903 25516.540247678 1.51454604962422 1.94171994914972
"089_012_lutz3" 0.8 0.33 "rl" 26011 14 12 25903 25516.540247678 1.51454604962422 1.93780092254857
"089_012_lutz3" 0.8 0.33 "ga" 26458 14 2 25903 25516.540247678 1.51454604962422 3.68960581326324
"089_012_lutz3" 0.8 0.33 "ma" 25997 14 3 25903 25516.540247678 1.51454604962422 1.88293455013245
"089_012_lutz3" 0.8 0.33 "rl" 26040 14 366 25903 25516.540247678 1.51454604962422 2.05145269398196
"089_012_lutz3" 0.8 0.33 "ma" 25903 14 4 25903 25516.540247678 1.51454604962422 1.51454604962422
"089_012_lutz3" 0.8 0.33 "ga" 26460 14 106 25903 25516.540247678 1.51454604962422 3.69744386646554
"089_012_lutz3" 0.8 0.33 "rs" 26815 14 104 25903 25516.540247678 1.51454604962422 5.08869830987428
"089_012_lutz3" 0.8 0.33 "ga" 26248 14 1 25903 25516.540247678 1.51454604962422 2.86661022702145
"089_012_lutz3" 0.8 0.33 "rs" 26679 14 7 25903 25516.540247678 1.51454604962422 4.55571069211769
"089_012_lutz3" 0.8 0.33 "ga" 26502 14 44 25903 25516.540247678 1.51454604962422 3.8620429837139
"089_012_lutz3" 0.8 0.33 "rs" 26606 14 133 25903 25516.540247678 1.51454604962422 4.26962175023364
"089_012_lutz3" 0.8 0.33 "ga" 26460 14 0 25903 25516.540247678 1.51454604962422 3.69744386646554
"089_012_lutz3" 0.8 0.33 "rs" 26706 13 322 25903 25516.540247678 1.51454604962422 4.66152441034878
"089_012_lutz3" 0.8 1 "ga" 42462 13 0 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "rs" 42693 13 76 41847 41088.5385113269 1.84591985052975 3.90488819219219
"089_012_lutz3" 0.8 1 "ga" 42462 13 4 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "rs" 42669 13 465 41847 41088.5385113269 1.84591985052975 3.84647774278333
"089_012_lutz3" 0.8 1 "ma" 41919 13 2 41847 41088.5385113269 1.84591985052975 2.02115119875634
"089_012_lutz3" 0.8 1 "ga" 42301 13 331 41847 41088.5385113269 1.84591985052975 2.95085085184742
"089_012_lutz3" 0.8 1 "ga" 42462 13 173 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "ga" 42405 13 36 41847 41088.5385113269 1.84591985052975 3.20396279928583
"089_012_lutz3" 0.8 1 "ma" 42150 13 547 41847 41088.5385113269 1.84591985052975 2.58335177431665
"089_012_lutz3" 0.8 1 "ga" 42462 13 2 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "rl" 42128 13 172 41847 41088.5385113269 1.84591985052975 2.52980886235853
"089_012_lutz3" 0.8 1 "ma" 42236 13 26 41847 41088.5385113269 1.84591985052975 2.79265588469841
"089_012_lutz3" 0.8 1 "ma" 42225 13 24 41847 41088.5385113269 1.84591985052975 2.76588442871935
"089_012_lutz3" 0.8 1 "rs" 42654 13 139 41847 41088.5385113269 1.84591985052975 3.80997121190279
"089_012_lutz3" 0.8 1 "rs" 42576 13 89 41847 41088.5385113269 1.84591985052975 3.62013725132398
"089_012_lutz3" 0.8 1 "ma" 41847 13 375 41847 41088.5385113269 1.84591985052975 1.84591985052975
"089_012_lutz3" 0.8 1 "rl" 41962 13 263 41847 41088.5385113269 1.84591985052975 2.12580325394722
"089_012_lutz3" 0.8 1 "rs" 42577 13 363 41847 41088.5385113269 1.84591985052975 3.62257102004935
"089_012_lutz3" 0.8 1 "ga" 42462 13 0 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "ga" 42324 13 6 41847 41088.5385113269 1.84591985052975 3.00682753253091
"089_012_lutz3" 0.8 1 "ma" 42150 13 116 41847 41088.5385113269 1.84591985052975 2.58335177431665
"089_012_lutz3" 0.8 1 "rl" 41962 13 70 41847 41088.5385113269 1.84591985052975 2.12580325394722
"089_012_lutz3" 0.8 1 "ga" 42462 13 7 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "ma" 42225 13 31 41847 41088.5385113269 1.84591985052975 2.76588442871935
"089_012_lutz3" 0.8 1 "ma" 41919 13 7 41847 41088.5385113269 1.84591985052975 2.02115119875634
"089_012_lutz3" 0.8 1 "rl" 42110 13 303 41847 41088.5385113269 1.84591985052975 2.48600102530188
"089_012_lutz3" 0.8 1 "rs" 42324 13 469 41847 41088.5385113269 1.84591985052975 3.00682753253091
"089_012_lutz3" 0.8 1 "rl" 42145 13 193 41847 41088.5385113269 1.84591985052975 2.57118293068981
"089_012_lutz3" 0.8 1 "rs" 42693 13 253 41847 41088.5385113269 1.84591985052975 3.90488819219219
"089_012_lutz3" 0.8 1 "ma" 41847 13 520 41847 41088.5385113269 1.84591985052975 1.84591985052975
"089_012_lutz3" 0.8 1 "rs" 42576 13 323 41847 41088.5385113269 1.84591985052975 3.62013725132398
"089_012_lutz3" 0.8 1 "rs" 42654 13 167 41847 41088.5385113269 1.84591985052975 3.80997121190279
"089_012_lutz3" 0.8 1 "rs" 42577 13 526 41847 41088.5385113269 1.84591985052975 3.62257102004935
"089_012_lutz3" 0.8 1 "rl" 41962 13 199 41847 41088.5385113269 1.84591985052975 2.12580325394722
"089_012_lutz3" 0.8 1 "ma" 41919 13 158 41847 41088.5385113269 1.84591985052975 2.02115119875634
"089_012_lutz3" 0.8 1 "ga" 42462 13 9 41847 41088.5385113269 1.84591985052975 3.34268761663188
"089_012_lutz3" 0.8 1 "rl" 42126 13 137 41847 41088.5385113269 1.84591985052975 2.52494132490779
"089_012_lutz3" 0.8 1 "rl" 42110 13 489 41847 41088.5385113269 1.84591985052975 2.48600102530188
"089_012_lutz3" 0.8 1 "rl" 42125 13 346 41847 41088.5385113269 1.84591985052975 2.52250755618242
"089_012_lutz3" 0.8 1 "rl" 42128 13 161 41847 41088.5385113269 1.84591985052975 2.52980886235853
"089_012_lutz3" 0.8 3 "ma" 92196 13 313 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "ga" 92583 13 1 92196 87386.8146296925 5.50333066914813 5.9461892418515
"089_012_lutz3" 0.8 3 "ma" 92196 13 36 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "ma" 92249 13 89 92196 87386.8146296925 5.50333066914813 5.56398055119794
"089_012_lutz3" 0.8 3 "ma" 92196 13 293 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "ga" 92493 13 3 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "rs" 92997 13 516 92196 87386.8146296925 5.50333066914813 6.41994492427837
"089_012_lutz3" 0.8 3 "ga" 92468 13 13 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "ma" 92196 13 15 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "ma" 92196 13 359 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "rs" 93095 13 269 92196 87386.8146296925 5.50333066914813 6.53208998920067
"089_012_lutz3" 0.8 3 "rl" 92479 13 502 92196 87386.8146296925 5.50333066914813 5.8271781525462
"089_012_lutz3" 0.8 3 "ga" 92468 13 2 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "rs" 93098 13 14 92196 87386.8146296925 5.50333066914813 6.53552300139217
"089_012_lutz3" 0.8 3 "rs" 92915 13 470 92196 87386.8146296925 5.50333066914813 6.32610925771072
"089_012_lutz3" 0.8 3 "ga" 92468 13 24 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "rs" 93073 13 30 92196 87386.8146296925 5.50333066914813 6.50691456646301
"089_012_lutz3" 0.8 3 "ma" 92196 13 45 92196 87386.8146296925 5.50333066914813 5.50333066914813
"089_012_lutz3" 0.8 3 "ma" 92249 13 21 92196 87386.8146296925 5.50333066914813 5.56398055119794
"089_012_lutz3" 0.8 3 "rl" 92493 13 76 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "ma" 92249 13 44 92196 87386.8146296925 5.50333066914813 5.56398055119794
"089_012_lutz3" 0.8 3 "rs" 93069 13 35 92196 87386.8146296925 5.50333066914813 6.50233721687434
"089_012_lutz3" 0.8 3 "ga" 92468 13 41 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "ga" 92468 13 166 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "rl" 92493 13 105 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "rl" 92468 13 256 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "ga" 92468 13 270 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "rl" 92477 13 398 92196 87386.8146296925 5.50333066914813 5.82488947775187
"089_012_lutz3" 0.8 3 "rl" 92493 13 111 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "ga" 92474 13 142 92196 87386.8146296925 5.50333066914813 5.82145646556037
"089_012_lutz3" 0.8 3 "rl" 92493 13 87 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "ga" 92493 13 58 92196 87386.8146296925 5.50333066914813 5.84319887610653
"089_012_lutz3" 0.8 3 "rs" 92994 13 430 92196 87386.8146296925 5.50333066914813 6.41651191208687
"089_012_lutz3" 0.8 3 "rl" 92468 13 108 92196 87386.8146296925 5.50333066914813 5.81459044117737
"089_012_lutz3" 0.8 3 "rl" 92475 13 130 92196 87386.8146296925 5.50333066914813 5.82260080295753
"089_012_lutz3" 0.8 3 "rs" 93036 13 292 92196 87386.8146296925 5.50333066914813 6.46457408276785
"089_012_lutz3" 0.8 3 "ma" 92249 13 24 92196 87386.8146296925 5.50333066914813 5.56398055119794
"089_012_lutz3" 0.8 3 "rs" 93069 13 293 92196 87386.8146296925 5.50333066914813 6.50233721687434
"089_012_lutz3" 0.8 3 "rs" 92971 13 272 92196 87386.8146296925 5.50333066914813 6.39019215195204
"089_012_lutz3" 0.8 3 "rl" 92433 13 363 92196 87386.8146296925 5.50333066914813 5.77453863227655
"089_016_lutz3" 0 0.33 "rs" 44627 16 187 42621 42254.1454081633 0.868209706510492 5.61567289768996
"089_016_lutz3" 0 0.33 "rs" 44573 17 392 42621 42254.1454081633 0.868209706510492 5.48787478586359
"089_016_lutz3" 0 0.33 "rl" 42971 16 34 42621 42254.1454081633 0.868209706510492 1.69653080168139
"089_016_lutz3" 0 0.33 "rs" 44646 17 393 42621 42254.1454081633 0.868209706510492 5.66063889999924
"089_016_lutz3" 0 0.33 "rl" 42912 16 259 42621 42254.1454081633 0.868209706510492 1.55689953135258
"089_016_lutz3" 0 0.33 "rl" 42852 15 269 42621 42254.1454081633 0.868209706510492 1.41490162932328
"089_016_lutz3" 0 0.33 "rl" 42912 16 212 42621 42254.1454081633 0.868209706510492 1.55689953135258
"089_016_lutz3" 0 0.33 "rs" 44499 16 389 42621 42254.1454081633 0.868209706510492 5.31274404002746
"089_016_lutz3" 0 0.33 "rs" 44577 16 433 42621 42254.1454081633 0.868209706510492 5.49734131266555
"089_016_lutz3" 0 0.33 "rl" 42912 16 497 42621 42254.1454081633 0.868209706510492 1.55689953135258
"089_016_lutz3" 0 0.33 "rs" 44552 16 191 42621 42254.1454081633 0.868209706510492 5.43817552015334
"089_016_lutz3" 0 0.33 "ma" 42790 16 21 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "ma" 42790 16 18 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "rl" 42894 15 538 42621 42254.1454081633 0.868209706510492 1.51430016074379
"089_016_lutz3" 0 0.33 "rs" 44699 17 239 42621 42254.1454081633 0.868209706510492 5.78607038012511
"089_016_lutz3" 0 0.33 "ma" 42790 16 4 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "rl" 43023 16 373 42621 42254.1454081633 0.868209706510492 1.81959565010678
"089_016_lutz3" 0 0.33 "ma" 42621 17 13 42621 42254.1454081633 0.868209706510492 0.868209706510492
"089_016_lutz3" 0 0.33 "ma" 42790 16 4 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "ga" 43335 16 10 42621 42254.1454081633 0.868209706510492 2.55798474065912
"089_016_lutz3" 0 0.33 "ga" 43496 17 2 42621 42254.1454081633 0.868209706510492 2.93901244443773
"089_016_lutz3" 0 0.33 "rs" 44554 17 159 42621 42254.1454081633 0.868209706510492 5.44290878355431
"089_016_lutz3" 0 0.33 "ma" 42790 16 86 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "ma" 42621 17 14 42621 42254.1454081633 0.868209706510492 0.868209706510492
"089_016_lutz3" 0 0.33 "rl" 42912 16 476 42621 42254.1454081633 0.868209706510492 1.55689953135258
"089_016_lutz3" 0 0.33 "ga" 43554 16 3 42621 42254.1454081633 0.868209706510492 3.07627708306605
"089_016_lutz3" 0 0.33 "rs" 44355 17 466 42621 42254.1454081633 0.868209706510492 4.97194907515715
"089_016_lutz3" 0 0.33 "ma" 42621 17 448 42621 42254.1454081633 0.868209706510492 0.868209706510492
"089_016_lutz3" 0 0.33 "ga" 43355 16 491 42621 42254.1454081633 0.868209706510492 2.60531737466888
"089_016_lutz3" 0 0.33 "ga" 43208 17 98 42621 42254.1454081633 0.868209706510492 2.25742251469711
"089_016_lutz3" 0 0.33 "ga" 43686 17 4 42621 42254.1454081633 0.868209706510492 3.3886724675305
"089_016_lutz3" 0 0.33 "rs" 44498 17 237 42621 42254.1454081633 0.868209706510492 5.31037740832697
"089_016_lutz3" 0 0.33 "ga" 43301 17 508 42621 42254.1454081633 0.868209706510492 2.47751926284251
"089_016_lutz3" 0 0.33 "ma" 42790 16 5 42621 42254.1454081633 0.868209706510492 1.26817046389301
"089_016_lutz3" 0 0.33 "ga" 43105 16 15 42621 42254.1454081633 0.868209706510492 2.01365944954681
"089_016_lutz3" 0 0.33 "rl" 43023 16 559 42621 42254.1454081633 0.868209706510492 1.81959565010678
"089_016_lutz3" 0 0.33 "ma" 42621 17 358 42621 42254.1454081633 0.868209706510492 0.868209706510492
"089_016_lutz3" 0 0.33 "rl" 42990 16 72 42621 42254.1454081633 0.868209706510492 1.74149680399066
"089_016_lutz3" 0 0.33 "ga" 43335 16 57 42621 42254.1454081633 0.868209706510492 2.55798474065912
"089_016_lutz3" 0 0.33 "ga" 42978 17 83 42621 42254.1454081633 0.868209706510492 1.7130972235848
"089_016_lutz3" 0 1 "ga" 66044 13 16 65431 64077.8030888031 2.11180291141001 3.06845243815871
"089_016_lutz3" 0 1 "ga" 66267 13 37 65431 64077.8030888031 2.11180291141001 3.41646686632341
"089_016_lutz3" 0 1 "ga" 66236 13 6 65431 64077.8030888031 2.11180291141001 3.36808817900007
"089_016_lutz3" 0 1 "rs" 67083 13 455 65431 64077.8030888031 2.11180291141001 4.68991876489917
"089_016_lutz3" 0 1 "ma" 65431 13 401 65431 64077.8030888031 2.11180291141001 2.11180291141001
"089_016_lutz3" 0 1 "ga" 66246 13 4 65431 64077.8030888031 2.11180291141001 3.38369420716889
"089_016_lutz3" 0 1 "ga" 66267 13 6 65431 64077.8030888031 2.11180291141001 3.41646686632341
"089_016_lutz3" 0 1 "ma" 65431 13 308 65431 64077.8030888031 2.11180291141001 2.11180291141001
"089_016_lutz3" 0 1 "ma" 65471 13 68 65431 64077.8030888031 2.11180291141001 2.17422702408529
"089_016_lutz3" 0 1 "ga" 66066 13 382 65431 64077.8030888031 2.11180291141001 3.10278570013012
"089_016_lutz3" 0 1 "rl" 65644 13 331 65431 64077.8030888031 2.11180291141001 2.44421131140589
"089_016_lutz3" 0 1 "rl" 65682 13 103 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "ga" 66087 13 47 65431 64077.8030888031 2.11180291141001 3.13555835928464
"089_016_lutz3" 0 1 "rs" 67259 13 122 65431 64077.8030888031 2.11180291141001 4.96458486067041
"089_016_lutz3" 0 1 "ga" 66246 13 11 65431 64077.8030888031 2.11180291141001 3.38369420716889
"089_016_lutz3" 0 1 "ma" 65431 13 519 65431 64077.8030888031 2.11180291141001 2.11180291141001
"089_016_lutz3" 0 1 "rl" 65682 13 156 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "ga" 66190 13 2 65431 64077.8030888031 2.11180291141001 3.29630044942349
"089_016_lutz3" 0 1 "rs" 67107 13 311 65431 64077.8030888031 2.11180291141001 4.72737323250434
"089_016_lutz3" 0 1 "rs" 67369 13 408 65431 64077.8030888031 2.11180291141001 5.13625117052744
"089_016_lutz3" 0 1 "rl" 65536 13 50 65431 64077.8030888031 2.11180291141001 2.27566620718262
"089_016_lutz3" 0 1 "ma" 65471 13 104 65431 64077.8030888031 2.11180291141001 2.17422702408529
"089_016_lutz3" 0 1 "ma" 65492 13 4 65431 64077.8030888031 2.11180291141001 2.20699968323981
"089_016_lutz3" 0 1 "ma" 65471 13 171 65431 64077.8030888031 2.11180291141001 2.17422702408529
"089_016_lutz3" 0 1 "rs" 67111 13 54 65431 64077.8030888031 2.11180291141001 4.73361564377187
"089_016_lutz3" 0 1 "rl" 65682 13 252 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "ma" 65431 13 540 65431 64077.8030888031 2.11180291141001 2.11180291141001
"089_016_lutz3" 0 1 "rl" 65682 13 379 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "ma" 65493 13 9 65431 64077.8030888031 2.11180291141001 2.2085602860567
"089_016_lutz3" 0 1 "rl" 65686 13 213 65431 64077.8030888031 2.11180291141001 2.50975662971493
"089_016_lutz3" 0 1 "rs" 67236 13 415 65431 64077.8030888031 2.11180291141001 4.92869099588212
"089_016_lutz3" 0 1 "ma" 65493 13 17 65431 64077.8030888031 2.11180291141001 2.2085602860567
"089_016_lutz3" 0 1 "rl" 65682 13 45 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "rl" 65682 13 231 65431 64077.8030888031 2.11180291141001 2.50351421844741
"089_016_lutz3" 0 1 "ga" 66267 13 1 65431 64077.8030888031 2.11180291141001 3.41646686632341
"089_016_lutz3" 0 1 "rs" 67208 13 481 65431 64077.8030888031 2.11180291141001 4.88499411700943
"089_016_lutz3" 0 1 "rs" 67342 13 597 65431 64077.8030888031 2.11180291141001 5.09411489447162
"089_016_lutz3" 0 1 "rl" 65639 13 277 65431 64077.8030888031 2.11180291141001 2.43640829732148
"089_016_lutz3" 0 1 "rs" 67115 13 484 65431 64077.8030888031 2.11180291141001 4.7398580550394
"089_016_lutz3" 0 1 "rs" 67324 13 440 65431 64077.8030888031 2.11180291141001 5.06602404376775
"089_016_lutz3" 0 3 "ga" 125523 12 147 123820 120251.596723753 2.96744772915131 4.38364514057712
"089_016_lutz3" 0 3 "ma" 123820 12 182 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "rs" 126535 12 210 123820 120251.596723753 2.96744772915131 5.22521400749605
"089_016_lutz3" 0 3 "ga" 125002 12 473 123820 120251.596723753 2.96744772915131 3.95038686027598
"089_016_lutz3" 0 3 "ga" 125668 12 13 123820 120251.596723753 2.96744772915131 4.50422566004673
"089_016_lutz3" 0 3 "rl" 124331 12 551 123820 120251.596723753 2.96744772915131 3.392390111558
"089_016_lutz3" 0 3 "ga" 124587 12 352 123820 120251.596723753 2.96744772915131 3.60527709765606
"089_016_lutz3" 0 3 "rs" 126365 12 269 123820 120251.596723753 2.96744772915131 5.0838437432903
"089_016_lutz3" 0 3 "ga" 125183 12 24 123820 120251.596723753 2.96744772915131 4.10090461216563
"089_016_lutz3" 0 3 "rl" 124331 12 273 123820 120251.596723753 2.96744772915131 3.392390111558
"089_016_lutz3" 0 3 "rs" 126074 12 387 123820 120251.596723753 2.96744772915131 4.84185111456164
"089_016_lutz3" 0 3 "ma" 123820 12 394 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "ga" 125102 12 2 123820 120251.596723753 2.96744772915131 4.03354583922054
"089_016_lutz3" 0 3 "ga" 125242 12 38 123820 120251.596723753 2.96744772915131 4.14996840974292
"089_016_lutz3" 0 3 "ma" 123820 12 180 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "rl" 124230 12 71 123820 120251.596723753 2.96744772915131 3.30839954282399
"089_016_lutz3" 0 3 "rs" 126432 12 23 123820 120251.596723753 2.96744772915131 5.13956025918315
"089_016_lutz3" 0 3 "ma" 123820 12 106 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "rs" 126501 12 204 123820 120251.596723753 2.96744772915131 5.1969399546549
"089_016_lutz3" 0 3 "rl" 124148 12 566 123820 120251.596723753 2.96744772915131 3.24020918008946
"089_016_lutz3" 0 3 "rs" 126525 12 502 123820 120251.596723753 2.96744772915131 5.21689810960159
"089_016_lutz3" 0 3 "ma" 123900 12 135 123820 120251.596723753 2.96744772915131 3.03397491230695
"089_016_lutz3" 0 3 "ga" 125306 12 20 123820 120251.596723753 2.96744772915131 4.20319015626743
"089_016_lutz3" 0 3 "rl" 124193 12 242 123820 120251.596723753 2.96744772915131 3.27763072061451
"089_016_lutz3" 0 3 "ma" 123820 12 46 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "ma" 123820 12 536 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "rs" 126222 12 429 123820 120251.596723753 2.96744772915131 4.96492640339958
"089_016_lutz3" 0 3 "ma" 123820 12 66 123820 120251.596723753 2.96744772915131 2.96744772915131
"089_016_lutz3" 0 3 "rl" 124193 12 41 123820 120251.596723753 2.96744772915131 3.27763072061451
"089_016_lutz3" 0 3 "rl" 124183 12 291 123820 120251.596723753 2.96744772915131 3.26931482272005
"089_016_lutz3" 0 3 "rs" 126481 12 134 123820 120251.596723753 2.96744772915131 5.18030815886599
"089_016_lutz3" 0 3 "ma" 123894 12 106 123820 120251.596723753 2.96744772915131 3.02898537357028
"089_016_lutz3" 0 3 "ma" 123916 12 157 123820 120251.596723753 2.96744772915131 3.04728034893808
"089_016_lutz3" 0 3 "ga" 125197 12 7 123820 120251.596723753 2.96744772915131 4.11254686921787
"089_016_lutz3" 0 3 "rl" 124183 12 244 123820 120251.596723753 2.96744772915131 3.26931482272005
"089_016_lutz3" 0 3 "rl" 124193 12 486 123820 120251.596723753 2.96744772915131 3.27763072061451
"089_016_lutz3" 0 3 "rs" 126271 12 583 123820 120251.596723753 2.96744772915131 5.00567430308242
"089_016_lutz3" 0 3 "rs" 126316 12 179 123820 120251.596723753 2.96744772915131 5.04309584360747
"089_016_lutz3" 0 3 "ga" 125523 12 2 123820 120251.596723753 2.96744772915131 4.38364514057712
"089_016_lutz3" 0 3 "rl" 124112 12 256 123820 120251.596723753 2.96744772915131 3.21027194766942
"089_016_lutz3" 0.8 0.33 "rl" 35293 13 510 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "rl" 35293 13 65 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "rl" 35293 13 74 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "rl" 35293 13 25 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "rs" 35960 12 51 35098 34432.6423611111 1.93234556880934 4.43578399493942
"089_016_lutz3" 0.8 0.33 "rl" 35293 13 159 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "ma" 35197 12 107 35098 34432.6423611111 1.93234556880934 2.21986343909574
"089_016_lutz3" 0.8 0.33 "ma" 35233 13 201 35098 34432.6423611111 1.93234556880934 2.32441539192716
"089_016_lutz3" 0.8 0.33 "ga" 35293 13 271 35098 34432.6423611111 1.93234556880934 2.49866864664619
"089_016_lutz3" 0.8 0.33 "rs" 35800 13 537 35098 34432.6423611111 1.93234556880934 3.97110864902201
"089_016_lutz3" 0.8 0.33 "ga" 35346 13 23 35098 34432.6423611111 1.93234556880934 2.65259235498134
"089_016_lutz3" 0.8 0.33 "ma" 35207 12 454 35098 34432.6423611111 1.93234556880934 2.24890564821558
"089_016_lutz3" 0.8 0.33 "ma" 35098 12 341 35098 34432.6423611111 1.93234556880934 1.93234556880934
